Time, BMPtemp, BMPpresh, BMPalt, IMUaccelX, IMUaccelY, IMUaccelZ, GyGloblX, GyGloblY, GyGloblZ, GyroDltX, GyroDltY, GyroDltZ, AcceloX, AcceloY, AcceloZ, ExpIMUAccelYStp, CycStp
1000957,24.72,881.49,1159.77,0.11,-10.03,-0.09,-6.37,-13.18,2.48,-0.00,-0.02,0.01,1.44,12.97,-2.88,0,1683
1001555,24.72,881.49,1159.71,0.04,-10.01,-0.06,-6.37,-13.18,2.48,-0.01,-0.00,0.01,1.44,12.49,-2.88,1,1684
1002154,24.72,881.50,1159.67,0.06,-10.04,0.00,-6.38,-13.18,2.49,-0.01,0.00,0.01,1.44,12.97,-2.88,2,1685
1002752,24.73,881.50,1159.66,0.14,-10.00,0.00,-6.38,-13.19,2.49,-0.00,-0.01,0.00,0.48,12.49,-3.36,3,1686
1003350,24.73,881.50,1159.64,0.11,-10.09,-0.04,-6.38,-13.21,2.49,-0.00,-0.01,0.00,0.96,12.97,-2.88,4,1687
1003948,24.73,881.49,1159.77,-0.00,-10.04,-0.09,-6.39,-13.22,2.49,-0.01,-0.01,-0.01,1.44,12.49,-2.88,0,1688
1004552,24.73,881.50,1159.66,-0.01,-10.03,-0.10,-6.39,-13.23,2.49,-0.01,-0.01,0.00,0.96,12.97,-2.88,0,1689
1005155,24.73,881.51,1159.59,0.05,-9.98,-0.07,-6.39,-13.24,2.48,0.00,-0.01,-0.00,0.96,12.97,-2.40,0,1690
1005753,24.73,881.49,1159.69,0.09,-10.02,0.01,-6.40,-13.25,2.48,-0.01,-0.01,-0.00,1.44,12.97,-2.40,0,1691
1006352,24.73,881.51,1159.53,0.22,-10.09,0.13,-6.41,-13.26,2.49,-0.01,-0.01,0.01,1.44,12.97,-2.40,0,1692
1006950,24.73,881.50,1159.69,0.11,-10.01,0.00,-6.40,-13.26,2.49,0.00,-0.00,0.00,0.96,12.49,-2.88,1,1693
1007548,24.73,881.50,1159.64,0.18,-9.99,-0.11,-6.40,-13.27,2.49,-0.00,-0.01,0.01,0.96,12.97,-2.88,0,1694
1008146,24.73,881.50,1159.63,0.09,-10.10,-0.03,-6.41,-13.28,2.49,-0.00,-0.00,0.00,1.44,12.49,-2.88,1,1695
1008745,24.73,881.50,1159.67,0.07,-10.05,-0.02,-6.41,-13.28,2.49,-0.00,-0.01,0.00,1.44,12.49,-2.88,0,1696
1009353,24.74,881.51,1159.58,0.11,-10.01,0.03,-6.42,-13.29,2.50,-0.01,-0.01,0.00,0.96,12.97,-2.40,0,1697
1009952,24.74,881.49,1159.71,0.10,-10.04,-0.08,-6.42,-13.30,2.49,-0.01,-0.01,-0.00,1.44,12.97,-2.40,0,1698
1010555,24.74,881.49,1159.74,0.12,-10.08,-0.02,-6.42,-13.32,2.50,-0.00,-0.01,0.00,1.44,12.97,-2.88,0,1699
1011154,24.74,881.51,1159.59,0.19,-10.02,-0.07,-6.43,-13.32,2.50,-0.00,-0.00,0.00,1.44,13.45,-2.40,1,1700
1011752,24.74,881.49,1159.70,0.04,-10.04,-0.04,-6.43,-13.33,2.50,-0.01,-0.01,0.00,1.44,12.49,-2.88,0,1701
1012351,24.74,881.50,1159.64,0.21,-10.05,-0.01,-6.44,-13.33,2.50,-0.01,-0.00,0.00,0.96,12.97,-2.88,0,1702
1012949,24.74,881.49,1159.72,0.08,-10.03,-0.09,-6.44,-13.34,2.51,0.00,-0.01,0.01,1.92,12.01,-2.88,1,1703
1013548,24.74,881.50,1159.61,0.08,-10.00,-0.08,-6.44,-13.34,2.51,-0.00,-0.01,0.00,0.96,12.49,-2.40,0,1704
1014147,24.74,881.51,1159.52,0.03,-10.01,0.05,-6.45,-13.36,2.51,-0.00,-0.01,0.00,1.44,13.45,-2.88,0,1705
1014745,24.74,881.52,1159.47,0.16,-10.03,-0.03,-6.45,-13.37,2.51,-0.01,-0.01,-0.00,0.96,12.97,-2.88,0,1706
1015349,24.74,881.51,1159.53,0.11,-10.01,0.02,-6.46,-13.37,2.51,-0.01,0.00,0.00,0.96,12.97,-2.40,1,1707
1015948,24.74,881.51,1159.51,0.08,-10.08,0.06,-6.46,-13.37,2.51,-0.00,-0.00,0.00,1.44,12.49,-2.40,2,1708
1016546,24.74,881.53,1159.33,0.09,-10.07,-0.08,-6.47,-13.38,2.51,-0.01,-0.02,-0.00,1.44,13.45,-2.40,0,1709
1017150,24.74,881.55,1159.17,0.09,-10.09,-0.15,-6.48,-13.39,2.51,-0.01,-0.00,0.00,1.44,12.49,-2.40,1,1710
1017748,24.74,881.55,1159.14,0.01,-10.07,-0.02,-6.48,-13.40,2.51,-0.00,-0.01,-0.00,1.44,12.49,-2.40,0,1711
1018352,24.74,881.55,1159.17,0.19,-10.06,-0.10,-6.48,-13.40,2.52,-0.00,-0.01,0.01,1.44,12.49,-2.88,0,1712
1018950,24.74,881.54,1159.30,-0.07,-10.04,0.11,-6.48,-13.40,2.53,0.00,0.00,0.01,1.44,12.97,-2.88,0,1713
1019549,24.74,881.53,1159.41,0.16,-10.06,-0.05,-6.49,-13.41,2.53,-0.00,-0.01,0.01,1.44,12.97,-2.88,0,1714
1020147,24.74,881.53,1159.40,0.10,-10.03,-0.05,-6.49,-13.43,2.53,-0.01,-0.01,0.00,1.44,12.97,-3.36,1,1715
1020746,24.74,881.53,1159.40,0.13,-10.04,0.05,-6.50,-13.43,2.53,-0.01,-0.01,-0.00,1.44,12.49,-2.40,0,1716
1021344,24.74,881.52,1159.44,0.19,-10.06,-0.11,-6.51,-13.45,2.53,-0.01,-0.01,0.00,0.96,12.97,-2.40,0,1717
1021943,24.75,881.50,1159.66,0.16,-10.01,-0.09,-6.51,-13.45,2.53,-0.00,-0.01,-0.00,1.44,12.97,-3.36,1,1718
1022546,24.75,881.50,1159.67,0.09,-10.06,-0.02,-6.51,-13.46,2.53,-0.00,-0.01,-0.00,1.44,12.97,-2.88,2,1719
1023150,24.75,881.50,1159.64,0.09,-10.08,-0.00,-6.52,-13.48,2.53,-0.00,-0.02,-0.00,0.96,12.97,-2.40,0,1720
1023754,24.75,881.49,1159.69,0.17,-10.02,-0.04,-6.52,-13.48,2.53,-0.01,-0.00,0.00,1.44,12.49,-3.36,1,1721
1024352,24.75,881.50,1159.66,0.11,-10.09,-0.09,-6.53,-13.48,2.53,-0.00,-0.00,0.00,0.96,12.97,-2.88,2,1722
1024951,24.75,881.48,1159.83,0.08,-10.04,0.07,-6.54,-13.49,2.53,-0.01,-0.01,0.00,1.44,12.49,-2.88,0,1723
1025549,24.75,881.49,1159.78,0.09,-10.04,0.05,-6.54,-13.50,2.53,-0.00,-0.01,-0.00,1.44,12.97,-3.36,0,1724
1026148,24.75,881.49,1159.74,0.09,-10.05,-0.01,-6.54,-13.51,2.53,-0.01,-0.01,0.00,1.44,12.97,-1.92,0,1725
1026747,24.75,881.50,1159.62,0.16,-10.05,-0.08,-6.56,-13.52,2.53,-0.01,-0.00,0.00,1.44,12.97,-2.40,0,1726
1027345,24.75,881.51,1159.58,-0.00,-10.04,0.02,-6.56,-13.52,2.53,-0.00,-0.01,0.01,1.44,12.97,-2.40,1,1727
1027943,24.75,881.49,1159.74,0.22,-10.02,-0.01,-6.56,-13.53,2.54,-0.00,-0.01,0.00,1.44,12.97,-2.40,0,1728
1028542,24.75,881.49,1159.69,0.07,-10.06,0.01,-6.57,-13.54,2.54,-0.00,-0.00,0.00,1.44,12.49,-2.40,1,1729
1029140,24.75,881.50,1159.64,0.19,-10.00,-0.01,-6.57,-13.54,2.54,-0.00,-0.01,-0.00,1.44,12.97,-1.44,2,1730
1029743,24.75,881.50,1159.60,0.07,-10.00,-0.03,-6.58,-13.55,2.54,-0.01,-0.00,0.00,1.44,12.97,-2.88,0,1731
1030342,24.75,881.51,1159.53,0.10,-9.97,-0.05,-6.59,-13.56,2.54,-0.01,-0.01,0.00,0.96,12.97,-2.40,0,1732
1030940,24.76,881.51,1159.56,-0.01,-10.02,-0.02,-6.59,-13.56,2.54,-0.01,-0.01,-0.00,1.44,12.49,-2.40,1,1733
1031544,24.75,881.50,1159.62,0.04,-10.04,-0.11,-6.59,-13.58,2.54,-0.00,-0.01,-0.00,0.96,12.97,-2.88,0,1734
1032147,24.75,881.51,1159.55,0.11,-9.96,0.02,-6.60,-13.58,2.54,-0.00,-0.01,0.00,0.96,13.45,-2.40,1,1735
1032746,24.75,881.51,1159.54,0.23,-10.05,0.04,-6.60,-13.60,2.54,-0.00,-0.01,0.00,1.44,12.49,-2.88,2,1736
1033344,24.75,881.51,1159.56,0.04,-10.00,0.15,-6.61,-13.61,2.54,-0.01,-0.01,0.00,0.96,12.97,-2.40,0,1737
1033943,24.75,881.50,1159.63,0.17,-10.06,0.07,-6.61,-13.62,2.54,-0.01,-0.02,0.00,1.92,12.97,-3.36,1,1738
1034541,24.75,881.51,1159.59,0.16,-10.04,0.00,-6.62,-13.63,2.54,-0.01,-0.01,0.00,1.44,12.97,-3.36,0,1739
1035139,24.75,881.52,1159.49,0.03,-9.98,-0.02,-6.63,-13.64,2.54,-0.00,-0.01,-0.00,1.44,12.97,-2.40,0,1740
1035738,24.75,881.51,1159.54,-0.02,-10.02,-0.02,-6.63,-13.65,2.54,-0.00,-0.01,0.00,0.96,12.97,-2.40,0,1741
1036342,24.75,881.51,1159.51,0.18,-10.09,-0.12,-6.63,-13.66,2.54,-0.01,-0.01,0.00,1.44,12.97,-2.40,0,1742
1036940,24.75,881.51,1159.55,0.10,-10.03,0.02,-6.64,-13.67,2.55,-0.01,-0.01,0.00,1.44,12.49,-2.88,0,1743
1037538,24.75,881.52,1159.45,0.14,-10.00,-0.04,-6.64,-13.69,2.54,-0.00,-0.01,-0.00,1.44,12.97,-2.88,0,1744
1038142,24.75,881.52,1159.42,0.16,-10.07,0.05,-6.65,-13.70,2.55,-0.00,-0.01,0.00,0.96,12.49,-2.88,1,1745
1038740,24.75,881.53,1159.37,0.09,-10.05,0.01,-6.65,-13.71,2.55,-0.00,-0.01,0.01,0.96,13.45,-2.88,0,1746
1039338,24.75,881.52,1159.41,0.05,-10.04,-0.17,-6.66,-13.72,2.55,-0.01,-0.01,-0.00,0.96,12.97,-2.40,0,1747
1039942,24.76,881.51,1159.59,0.14,-10.05,-0.02,-6.66,-13.72,2.55,-0.00,0.00,-0.00,1.44,12.49,-2.40,0,1748
1040540,24.76,881.51,1159.56,-0.00,-10.05,-0.04,-6.66,-13.73,2.55,-0.00,-0.01,0.00,0.96,13.45,-2.88,0,1749
1041144,24.76,881.51,1159.54,0.21,-10.02,-0.02,-6.67,-13.74,2.55,-0.01,-0.01,0.00,1.44,12.97,-3.36,1,1750
1041742,24.76,881.51,1159.51,0.07,-9.99,0.10,-6.67,-13.75,2.56,-0.00,-0.01,0.00,0.96,13.45,-2.40,0,1751
1042341,24.76,881.51,1159.55,0.23,-10.04,0.10,-6.68,-13.76,2.56,-0.01,-0.01,0.00,0.96,12.97,-1.92,1,1752
1042939,24.76,881.50,1159.66,0.18,-9.98,0.03,-6.68,-13.76,2.56,-0.00,-0.00,0.00,0.96,13.45,-2.40,2,1753
1043538,24.76,881.50,1159.68,0.03,-10.08,-0.07,-6.69,-13.76,2.56,-0.01,-0.00,0.00,1.44,12.01,-2.40,3,1754
1044136,24.76,881.51,1159.59,0.08,-10.02,-0.01,-6.70,-13.78,2.56,-0.00,-0.02,-0.00,1.44,12.49,-3.36,0,1755
1044740,24.76,881.51,1159.51,0.09,-10.02,0.17,-6.70,-13.79,2.56,-0.00,-0.01,0.01,1.44,12.49,-2.88,0,1756
1045339,24.76,881.53,1159.37,0.03,-10.06,-0.17,-6.70,-13.82,2.56,0.00,-0.03,-0.00,0.96,12.97,-1.92,0,1757
1045937,24.76,881.54,1159.31,0.05,-10.01,0.19,-6.70,-13.83,2.56,-0.00,-0.01,-0.00,0.96,13.45,-2.88,1,1758
1046535,24.76,881.55,1159.14,0.30,-9.98,-0.07,-6.71,-13.86,2.56,-0.01,-0.03,0.00,1.44,12.97,-3.36,0,1759
1047134,24.76,881.56,1159.06,-0.03,-10.03,0.12,-6.71,-13.87,2.56,-0.01,-0.01,-0.00,0.96,12.97,-2.40,1,1760
1047737,24.76,881.56,1159.07,0.13,-10.01,0.04,-6.72,-13.87,2.56,-0.00,-0.01,-0.00,1.44,12.97,-2.40,0,1761
1048336,24.76,881.57,1158.96,0.13,-10.04,-0.09,-6.72,-13.88,2.56,-0.01,-0.01,0.00,0.96,12.97,-2.40,1,1762
1048934,24.77,881.57,1159.02,0.02,-10.02,0.07,-6.72,-13.90,2.56,0.00,-0.01,-0.00,1.44,12.49,-2.88,0,1763
1049532,24.77,881.57,1158.97,0.14,-10.10,-0.15,-6.73,-13.90,2.56,-0.01,-0.00,0.00,1.44,12.97,-3.36,1,1764
1050131,24.77,881.58,1158.91,0.08,-9.95,0.00,-6.73,-13.90,2.57,-0.00,-0.01,0.00,1.44,12.97,-2.88,2,1765
1050729,24.77,881.58,1158.91,0.20,-10.00,0.02,-6.74,-13.91,2.58,-0.01,-0.01,0.01,1.44,12.97,-2.40,0,1766
1051328,24.77,881.58,1158.88,0.12,-10.01,0.14,-6.74,-13.92,2.58,-0.00,-0.00,0.00,0.96,12.97,-2.40,0,1767
1051926,24.77,881.57,1159.02,0.09,-10.07,0.08,-6.74,-13.93,2.58,-0.00,-0.01,0.00,0.96,13.45,-2.88,0,1768
1052525,24.77,881.56,1159.06,0.07,-10.08,-0.18,-6.75,-13.94,2.58,-0.01,-0.01,0.00,1.44,12.97,-2.88,0,1769
1053123,24.77,881.56,1159.07,-0.14,-10.05,-0.13,-6.76,-13.95,2.59,-0.01,-0.01,0.00,0.96,12.49,-2.40,1,1770
1053727,24.77,881.56,1159.10,0.13,-10.03,-0.09,-6.76,-13.95,2.60,0.00,0.00,0.01,1.44,12.49,-2.40,0,1771
1054325,24.77,881.55,1159.13,-0.02,-10.06,0.05,-6.76,-13.95,2.61,0.00,0.00,0.01,0.96,13.45,-2.88,1,1772
1054924,24.78,881.55,1159.20,0.13,-10.08,0.06,-6.77,-13.96,2.61,-0.00,-0.02,0.00,1.44,12.97,-3.36,0,1773
1055522,24.78,881.55,1159.13,0.12,-10.00,0.09,-6.76,-13.98,2.61,0.00,-0.01,-0.00,1.44,13.45,-1.92,1,1774
1056121,24.78,881.55,1159.16,0.07,-10.02,-0.06,-6.77,-14.00,2.60,-0.01,-0.02,-0.00,1.44,12.49,-3.36,0,1775
1056724,24.78,881.56,1159.04,-0.02,-10.01,-0.02,-6.78,-14.01,2.60,-0.01,-0.01,0.00,1.44,12.49,-2.40,0,1776
1057327,24.78,881.56,1159.11,0.09,-10.07,-0.07,-6.79,-14.01,2.60,-0.01,-0.01,-0.00,0.96,12.97,-2.88,1,1777
1057931,24.78,881.54,1159.31,0.18,-10.06,-0.19,-6.79,-14.01,2.61,-0.00,0.00,0.01,1.44,13.45,-3.36,0,1778
1058529,24.78,881.53,1159.33,0.04,-10.03,-0.01,-6.80,-14.00,2.61,-0.00,0.01,-0.00,0.96,12.97,-3.36,0,1779
1059128,24.79,881.53,1159.34,0.16,-10.02,-0.08,-6.81,-14.01,2.61,-0.01,-0.01,0.00,1.44,12.97,-2.40,0,1780
1059726,24.79,881.54,1159.28,0.11,-10.03,-0.06,-6.81,-14.01,2.61,-0.00,-0.00,0.00,0.96,12.97,-2.88,1,1781
1060324,24.79,881.55,1159.22,0.04,-10.04,0.08,-6.81,-14.02,2.61,-0.01,-0.01,0.00,1.44,12.49,-2.40,0,1782
1060923,24.79,881.52,1159.43,0.09,-10.03,-0.08,-6.82,-14.04,2.61,-0.01,-0.02,0.00,1.44,12.01,-3.36,1,1783
1061521,24.79,881.51,1159.53,0.01,-10.02,-0.06,-6.82,-14.05,2.62,-0.01,-0.00,0.01,1.44,12.97,-3.36,0,1784
1062120,24.79,881.52,1159.43,0.14,-10.05,0.05,-6.83,-14.05,2.62,-0.00,-0.01,0.00,0.96,12.97,-2.40,1,1785
1062718,24.79,881.53,1159.40,0.04,-10.05,-0.07,-6.82,-14.06,2.62,0.00,-0.01,0.00,0.96,12.49,-2.88,0,1786
1063317,24.79,881.53,1159.32,0.12,-10.08,-0.07,-6.83,-14.07,2.62,-0.01,-0.01,0.00,0.96,12.97,-2.88,0,1787
1063916,24.80,881.52,1159.48,0.03,-10.03,0.02,-6.83,-14.09,2.62,0.00,-0.02,-0.00,1.44,12.97,-2.88,1,1788
1064514,24.80,881.53,1159.41,0.14,-10.00,-0.03,-6.83,-14.11,2.63,-0.00,-0.02,0.01,1.44,12.97,-2.88,0,1789
1065113,24.80,881.53,1159.33,0.18,-10.04,-0.03,-6.84,-14.11,2.62,-0.01,-0.00,-0.00,1.44,12.97,-3.36,1,1790
1065716,24.79,881.53,1159.39,-0.04,-10.07,-0.14,-6.85,-14.12,2.62,-0.01,-0.01,0.00,1.44,12.97,-3.36,0,1791
1066320,24.79,881.52,1159.46,-0.01,-10.01,-0.09,-6.85,-14.13,2.63,-0.00,-0.01,0.01,1.44,12.97,-2.40,1,1792
1066923,24.80,881.51,1159.52,0.13,-10.00,-0.05,-6.85,-14.13,2.64,-0.00,-0.01,0.01,1.44,12.49,-2.88,0,1793
1067522,24.79,881.52,1159.49,-0.00,-10.02,0.05,-6.85,-14.14,2.64,-0.00,-0.00,-0.00,1.44,12.97,-2.88,1,1794
1068126,24.80,881.51,1159.53,0.10,-10.04,0.01,-6.86,-14.15,2.64,-0.00,-0.01,0.00,0.96,13.45,-2.40,0,1795
1068724,24.80,881.53,1159.39,0.13,-10.00,-0.15,-6.86,-14.16,2.64,-0.00,-0.01,0.00,1.44,12.97,-3.36,1,1796
1069322,24.80,881.53,1159.35,0.12,-10.10,0.02,-6.86,-14.16,2.64,-0.00,-0.01,0.00,0.96,12.49,-2.88,2,1797
1069921,24.80,881.52,1159.48,0.03,-10.01,-0.09,-6.87,-14.17,2.64,-0.00,-0.01,0.00,0.96,13.45,-2.88,0,1798
1070519,24.80,881.52,1159.46,0.06,-10.01,-0.01,-6.87,-14.19,2.64,-0.00,-0.02,0.00,1.44,12.97,-3.36,0,1799
1071118,24.80,881.53,1159.38,0.09,-10.03,-0.02,-6.87,-14.20,2.64,0.00,-0.01,0.00,0.96,12.97,-2.40,1,1800
1071716,24.80,881.53,1159.35,0.21,-10.04,-0.03,-6.88,-14.21,2.64,-0.01,-0.01,0.00,0.96,12.97,-2.88,0,1801
1072315,24.80,881.52,1159.47,0.07,-10.06,-0.04,-6.88,-14.22,2.65,-0.01,-0.01,0.00,1.44,12.49,-3.36,0,1802
1072913,24.81,881.50,1159.63,-0.02,-10.03,-0.07,-6.89,-14.23,2.64,-0.00,-0.01,-0.00,1.92,12.49,-2.88,1,1803
1073517,24.80,881.51,1159.57,0.12,-10.01,-0.05,-6.89,-14.24,2.64,0.00,-0.01,-0.00,0.96,13.45,-2.88,0,1804
1074116,24.81,881.52,1159.49,0.06,-10.02,-0.06,-6.89,-14.25,2.64,-0.00,-0.01,0.00,1.44,12.97,-2.88,0,1805
1074714,24.81,881.52,1159.44,0.08,-10.03,-0.04,-6.89,-14.26,2.64,-0.00,-0.01,-0.00,1.44,12.49,-2.88,0,1806
1075318,24.81,881.53,1159.32,0.09,-10.05,-0.02,-6.90,-14.27,2.64,-0.01,-0.01,0.00,0.96,13.45,-2.88,0,1807
1075916,24.81,881.53,1159.41,0.12,-10.05,0.07,-6.91,-14.28,2.64,-0.01,-0.01,0.00,1.44,12.97,-3.36,0,1808
1076514,24.81,881.53,1159.32,0.22,-10.04,-0.12,-6.91,-14.28,2.64,0.00,-0.00,0.00,0.96,12.97,-2.88,0,1809
1077113,24.81,881.53,1159.36,0.14,-10.01,-0.06,-6.91,-14.29,2.64,-0.00,-0.01,0.00,0.96,12.97,-2.88,0,1810
1077711,24.81,881.53,1159.34,0.15,-10.01,-0.04,-6.92,-14.29,2.64,-0.01,0.00,-0.00,1.44,12.97,-2.88,0,1811
1078310,24.81,881.54,1159.28,-0.01,-10.00,-0.05,-6.92,-14.31,2.64,-0.00,-0.02,-0.00,1.44,12.97,-3.36,0,1812
1078913,24.81,881.53,1159.39,0.07,-10.03,-0.01,-6.92,-14.32,2.64,-0.00,-0.01,0.00,0.96,12.97,-2.88,1,1813
1079512,24.81,881.53,1159.35,0.03,-10.06,0.02,-6.93,-14.33,2.64,-0.01,-0.01,0.00,0.96,12.97,-2.88,0,1814
1080111,24.81,881.54,1159.28,0.12,-10.01,-0.00,-6.93,-14.33,2.64,-0.01,-0.00,0.00,0.96,12.97,-2.88,1,1815
1080709,24.81,881.55,1159.21,0.11,-10.05,-0.00,-6.94,-14.34,2.64,-0.01,-0.01,-0.00,0.96,12.97,-2.88,0,1816
1081313,24.81,881.54,1159.22,0.11,-10.03,-0.16,-6.95,-14.36,2.64,-0.00,-0.01,0.00,0.96,13.45,-2.88,0,1817
1081911,24.81,881.53,1159.35,0.08,-10.00,-0.02,-6.95,-14.36,2.64,-0.01,-0.01,-0.00,1.44,12.97,-1.92,0,1818
1082516,24.81,881.54,1159.31,0.05,-10.05,-0.01,-6.96,-14.36,2.64,-0.01,-0.00,0.00,1.44,12.49,-3.36,1,1819
1083114,24.82,881.54,1159.30,0.01,-10.08,-0.13,-6.97,-14.38,2.64,-0.01,-0.01,0.00,1.92,12.49,-2.88,0,1820
1083713,24.81,881.52,1159.41,0.11,-9.97,-0.00,-6.97,-14.38,2.64,-0.00,-0.01,0.00,0.96,12.49,-2.88,1,1821
1084312,24.81,881.53,1159.40,0.14,-10.08,0.02,-6.97,-14.39,2.64,-0.00,-0.01,0.00,0.96,12.97,-2.88,2,1822
1084910,24.81,881.51,1159.54,0.09,-10.07,-0.03,-6.98,-14.40,2.65,-0.00,-0.01,0.00,1.44,12.49,-2.88,0,1823
1085509,24.81,881.51,1159.54,0.13,-10.05,-0.04,-6.98,-14.41,2.65,-0.00,-0.01,0.00,1.44,12.97,-2.40,0,1824
1086107,24.82,881.51,1159.55,0.08,-10.06,-0.05,-6.98,-14.43,2.65,-0.00,-0.01,0.00,1.44,12.97,-2.88,0,1825
1086714,24.81,881.51,1159.51,0.19,-10.04,-0.05,-6.99,-14.43,2.65,-0.00,-0.01,0.00,1.44,12.97,-2.40,1,1826
1087313,24.81,881.53,1159.37,0.20,-9.97,-0.07,-6.99,-14.45,2.64,-0.00,-0.01,-0.00,0.96,12.97,-2.88,0,1827
1087912,24.82,881.52,1159.49,0.26,-9.99,0.11,-7.00,-14.46,2.64,-0.01,-0.01,-0.00,0.96,12.49,-3.36,0,1828
1088511,24.82,881.52,1159.47,0.10,-10.06,-0.06,-7.01,-14.47,2.65,-0.01,-0.01,0.00,0.96,12.97,-2.40,0,1829
1089109,24.82,881.51,1159.53,0.06,-10.02,-0.05,-7.01,-14.47,2.64,-0.00,-0.01,-0.00,1.44,13.45,-2.40,0,1830
1089713,24.82,881.50,1159.60,0.10,-10.03,-0.08,-7.01,-14.48,2.65,-0.00,-0.00,0.01,0.96,12.49,-2.40,0,1831
1090312,24.82,881.50,1159.65,0.07,-10.10,-0.08,-7.02,-14.49,2.65,-0.00,-0.01,0.00,1.44,12.97,-2.88,0,1832
1090911,24.82,881.48,1159.79,0.09,-10.06,-0.05,-7.02,-14.49,2.65,-0.00,-0.00,0.00,0.96,13.45,-2.88,0,1833
1091510,24.82,881.49,1159.75,0.08,-10.06,-0.02,-7.03,-14.50,2.65,-0.01,-0.01,-0.00,1.44,12.97,-3.36,0,1834
1092114,24.82,881.49,1159.71,0.08,-10.04,0.11,-7.03,-14.51,2.65,-0.00,-0.01,-0.00,1.44,12.97,-1.92,0,1835
1092713,24.82,881.50,1159.67,0.14,-10.01,-0.10,-7.04,-14.52,2.65,-0.01,-0.01,0.00,1.44,12.97,-2.88,0,1836
1093311,24.82,881.50,1159.65,0.06,-10.03,-0.05,-7.04,-14.53,2.65,-0.00,-0.01,0.00,1.92,12.49,-2.40,0,1837
1093910,24.83,881.49,1159.76,0.13,-10.09,-0.06,-7.05,-14.54,2.65,-0.00,-0.01,0.00,0.96,13.45,-2.88,0,1838
1094509,24.82,881.50,1159.66,0.12,-10.04,-0.10,-7.05,-14.55,2.66,0.00,-0.01,0.01,0.96,12.49,-2.88,0,1839
1095108,24.83,881.50,1159.68,0.16,-10.01,-0.05,-7.05,-14.56,2.66,-0.01,-0.01,0.00,1.92,12.97,-3.36,0,1840
1095706,24.83,881.49,1159.73,0.09,-10.09,-0.11,-7.06,-14.56,2.66,-0.00,-0.00,0.00,1.44,12.49,-2.88,1,1841
1096305,24.82,881.48,1159.79,0.09,-10.02,0.01,-7.06,-14.57,2.66,-0.00,-0.01,0.00,1.44,12.97,-2.88,0,1842
1096903,24.82,881.47,1159.89,0.12,-10.00,-0.09,-7.06,-14.58,2.67,-0.00,-0.01,0.00,1.44,12.97,-2.88,0,1843
1097501,24.82,881.49,1159.74,0.11,-10.05,-0.06,-7.07,-14.59,2.67,-0.01,-0.01,0.00,1.44,13.45,-2.40,1,1844
1098100,24.82,881.49,1159.72,0.20,-10.08,-0.11,-7.07,-14.60,2.66,-0.00,-0.01,-0.00,1.44,12.49,-2.88,0,1845
1098704,24.83,881.50,1159.62,0.35,-10.04,0.09,-7.07,-14.61,2.67,-0.00,-0.01,0.00,1.44,12.49,-2.40,1,1846
1099303,24.82,881.50,1159.60,0.05,-10.02,0.05,-7.08,-14.61,2.67,-0.01,-0.00,-0.00,1.44,12.97,-1.92,0,1847
1099902,24.82,881.49,1159.72,0.11,-9.96,-0.14,-7.09,-14.63,2.67,-0.01,-0.02,0.00,1.44,12.01,-3.36,0,1848
1100501,24.82,881.50,1159.67,0.21,-10.08,-0.03,-7.09,-14.63,2.67,-0.01,-0.00,-0.00,0.96,13.45,-2.88,1,1849
1101104,24.82,881.49,1159.74,-0.05,-10.02,0.02,-7.10,-14.64,2.67,-0.00,-0.01,0.00,0.48,12.49,-2.88,0,1850
1101703,24.82,881.48,1159.80,0.07,-10.05,-0.16,-7.10,-14.65,2.67,-0.00,-0.01,0.00,1.44,12.97,-2.88,0,1851
1102302,24.82,881.48,1159.78,0.11,-10.03,-0.08,-7.10,-14.66,2.67,-0.00,-0.01,-0.00,1.44,12.97,-1.92,0,1852
1102905,24.82,881.47,1159.95,0.09,-10.01,-0.09,-7.11,-14.67,2.67,-0.01,-0.01,-0.00,1.44,12.97,-3.36,0,1853
1103509,24.82,881.47,1159.87,0.19,-10.04,0.03,-7.11,-14.69,2.67,-0.00,-0.02,0.00,0.96,12.49,-2.40,1,1854
1104108,24.82,881.48,1159.84,0.12,-10.00,0.00,-7.12,-14.70,2.67,-0.01,-0.02,-0.00,1.44,13.45,-2.88,2,1855
1104707,24.82,881.47,1159.90,-0.05,-10.04,-0.08,-7.12,-14.71,2.67,-0.00,-0.01,0.00,0.96,12.97,-2.88,0,1856
1105310,24.83,881.48,1159.82,0.10,-10.03,-0.17,-7.12,-14.73,2.67,-0.01,-0.02,0.00,1.44,12.49,-2.88,0,1857
1105909,24.83,881.46,1159.99,0.12,-10.03,0.03,-7.13,-14.74,2.67,-0.01,-0.01,0.00,1.44,12.49,-2.40,0,1858
1106507,24.83,881.46,1159.97,-0.03,-10.02,0.06,-7.14,-14.74,2.67,-0.00,-0.00,-0.00,1.44,12.97,-2.88,0,1859
1107111,24.83,881.48,1159.87,0.08,-10.08,-0.20,-7.14,-14.75,2.67,-0.00,-0.01,-0.00,0.96,12.97,-2.88,1,1860
1107715,24.83,881.48,1159.82,-0.03,-10.07,0.02,-7.14,-14.75,2.67,-0.00,-0.01,0.00,1.44,12.49,-2.88,0,1861
1108313,24.83,881.48,1159.79,0.14,-10.03,0.04,-7.14,-14.75,2.67,0.00,0.00,0.00,0.96,12.97,-2.40,0,1862
